Credit_Score,City,Gender,Age,Customer_Since,Current_Account_Balance,Num_of_products,UPI_Enabled,Estimated_Yearly_Income,Customer_Status,Age_Group
518,Mumbai,Male,56,2,1927638.601,2,Yes,457544,Churned,Old
442,Mumbai,Female,59,1,1219484.348,2,No,91266,Churned,Old
692,Bengaluru,Male,27,4,655783.3538,4,No,491432,Retained,Young
497,Mumbai,Female,42,1,1486903.931,4,No,441290,Retained,Mid
470,Delhi,Female,41,1,2171436.883,4,Yes,387778,Retained,Mid
692,Mumbai,Male,47,6,1275542.147,2,Yes,2050,Retained,Mid
483,Bengaluru,Female,39,2,1760891.503,2,Yes,179081,Retained,Mid
466,Bengaluru,Male,41,1,0.0,2,Yes,155912,Retained,Mid
528,Delhi,Female,31,2,427139.7802,2,Yes,475351,Retained,Mid
578,Delhi,Male,31,3,1522287.371,2,Yes,515151,Retained,Mid
692,Bengaluru,Female,47,1,856886.8452,2,Yes,477235,Retained,Mid
604,Bengaluru,Female,35,5,2229360.286,2,Yes,79519,Retained,Mid
574,Delhi,Male,67,3,0.0,5,No,242419,Churned,Old
632,Bengaluru,Female,45,7,0.0,4,Yes,50999,Retained,Mid
568,Mumbai,Male,41,6,1548690.393,2,Yes,36681,Retained,Mid
483,Bengaluru,Female,35,5,1192244.777,2,Yes,351752,Retained,Mid
661,Mumbai,Male,26,4,1587866.452,2,No,364287,Retained,Young
502,Mumbai,Female,53,8,478825.1266,4,Yes,146018,Retained,Old
462,Mumbai,Male,27,8,1361433.615,4,Yes,423282,Retained,Young
477,Delhi,Male,36,8,715450.2779,4,Yes,385657,Retained,Mid
417,Mumbai,Female,50,8,1111516.132,4,Yes,40628,Retained,Mid
640,Bengaluru,Male,82,7,0.0,2,Yes,453999,Retained,Old
590,Delhi,Male,35,0,0.0,4,Yes,379537,Retained,Mid
563,Bengaluru,Female,28,1,1620188.486,2,No,21646,Retained,Young
429,Mumbai,Male,32,5,1638935.609,2,Yes,444588,Retained,Mid
392,Bengaluru,Female,42,7,2082755.83,4,Yes,479697,Retained,Mid
541,Bengaluru,Female,30,7,2803159.104,4,Yes,228060,Retained,Young
390,Bengaluru,Male,39,2,1414387.401,2,Yes,536049,Retained,Mid
610,Delhi,Male,45,6,1520563.459,2,Yes,238552,Retained,Mid
433,Mumbai,Female,65,3,1377132.371,2,Yes,407427,Churned,Old
526,Bengaluru,Male,101,5,1162586.051,2,No,286915,Retained,Old
540,Bengaluru,Male,38,6,1110972.352,2,No,492936,Retained,Mid
521,Mumbai,Male,34,8,1504833.715,2,Yes,461580,Retained,Mid
585,Delhi,Female,53,4,0.0,2,No,232812,Churned,Old
538,Bengaluru,Male,34,3,1762790.574,2,Yes,455326,Retained,Mid
509,Bengaluru,Female,41,8,1340953.507,5,Yes,366612,Churned,Mid
387,Bengaluru,Female,47,6,2235374.289,2,No,464792,Churned,Mid
479,Mumbai,Female,59,4,1629658.132,2,No,367032,Retained,Old
634,Mumbai,Male,24,8,1564259.916,4,Yes,119747,Retained,Young
692,Bengaluru,Female,32,8,1553200.522,2,No,110453,Retained,Mid
603,Mumbai,Female,41,7,1478171.528,4,Yes,462529,Retained,Mid
615,Bengaluru,Female,34,8,1571702.697,2,No,168958,Retained,Mid
511,Mumbai,Male,41,3,1070640.091,2,Yes,172846,Retained,Mid
473,Mumbai,Female,44,1,1748113.357,2,Yes,289691,Churned,Mid
613,Bengaluru,Male,51,4,0.0,4,Yes,301059,Retained,Old
472,Delhi,Male,74,0,1811813.386,2,No,297352,Retained,Old
609,Bengaluru,Female,47,1,1854438.771,2,Yes,500995,Churned,Mid
536,Mumbai,Female,41,4,1739128.759,4,Yes,231026,Retained,Mid
651,Bengaluru,Male,31,2,0.0,4,No,459673,Retained,Mid
692,Mumbai,Female,34,4,1981710.298,2,Yes,246243,Retained,Mid
556,Mumbai,Male,39,4,1138395.833,2,No,500204,Retained,Mid
494,Delhi,Female,41,7,2189290.638,2,Yes,210269,Retained,Mid
521,Bengaluru,Male,62,8,1487566.959,4,No,226201,Retained,Old
553,Mumbai,Female,39,1,1368302.609,2,Yes,488489,Retained,Mid
521,Bengaluru,Male,36,1,2353175.446,2,No,398323,Retained,Mid
479,Mumbai,Male,50,2,2298637.294,2,Yes,132878,Retained,Mid
590,Bengaluru,Female,42,5,1600099.863,4,No,484909,Retained,Mid
685,Bengaluru,Female,75,1,667817.7919,2,Yes,227879,Retained,Old
589,Bengaluru,Male,38,2,0.0,4,Yes,325667,Retained,Mid
672,Bengaluru,Female,70,4,1450186.055,2,Yes,383923,Retained,Old
619,Mumbai,Male,44,1,1536523.579,4,Yes,299724,Retained,Mid
612,Mumbai,Female,32,4,924233.5883,2,Yes,101062,Retained,Mid
626,Mumbai,Female,79,8,2021504.511,2,Yes,528328,Churned,Old
589,Bengaluru,Female,30,4,1168072.463,2,Yes,264390,Retained,Young
578,Bengaluru,Male,34,3,0.0,4,Yes,307654,Retained,Mid
511,Mumbai,Male,32,8,1735247.986,4,Yes,203212,Retained,Mid
494,Bengaluru,Male,45,8,0.0,5,Yes,363690,Churned,Mid
450,Mumbai,Female,56,3,935564.3075,2,Yes,308369,Churned,Old
461,Mumbai,Female,31,4,1691053.907,2,Yes,299349,Retained,Mid
491,Bengaluru,Female,35,6,0.0,2,Yes,542642,Churned,Mid
596,Bengaluru,Female,70,8,1807597.389,2,No,8955,Churned,Old
622,Mumbai,Male,38,7,1810238.726,4,No,128932,Retained,Mid
511,Delhi,Male,45,7,1325030.687,2,Yes,321996,Retained,Mid
500,Delhi,Female,41,4,0.0,4,Yes,357853,Retained,Mid
594,Bengaluru,Male,39,0,2139230.059,2,Yes,147180,Retained,Mid
646,Bengaluru,Male,82,8,1588950.112,5,Yes,475600,Churned,Old
420,Bengaluru,Male,57,5,1354478.28,2,No,332522,Retained,Old
432,Bengaluru,Female,34,3,1147519.983,2,Yes,155609,Retained,Mid
554,Delhi,Female,44,2,1202401.016,4,Yes,64473,Retained,Mid
457,Delhi,Female,48,4,2319342.008,4,Yes,235044,Retained,Mid
494,Bengaluru,Male,20,0,0.0,4,Yes,318113,Retained,Young
529,Bengaluru,Female,36,0,1175122.08,2,Yes,143601,Retained,Mid
444,Mumbai,Male,42,7,1441496.171,2,Yes,372757,Churned,Mid
629,Bengaluru,Female,65,4,0.0,2,No,394848,Retained,Old
551,Mumbai,Male,53,4,2020166.68,4,Yes,523468,Retained,Old
626,Bengaluru,Male,27,6,0.0,4,Yes,484523,Retained,Young
552,Bengaluru,Female,34,2,0.0,4,Yes,161112,Retained,Mid
587,Bengaluru,Female,48,6,0.0,4,No,167182,Retained,Mid
507,Delhi,Female,48,2,1908648.668,2,Yes,78850,Retained,Mid
430,Delhi,Female,23,6,1280228.866,2,Yes,466493,Retained,Young
447,Bengaluru,Male,44,7,1320709.203,2,No,431368,Retained,Mid
499,Bengaluru,Female,41,8,1717471.87,2,No,228349,Retained,Mid
373,Mumbai,Male,30,2,2438257.116,4,Yes,26243,Retained,Young
410,Mumbai,Female,50,6,1717136.053,4,Yes,410148,Retained,Mid
587,Delhi,Male,35,8,0.0,2,Yes,372947,Churned,Mid
500,Delhi,Male,48,8,1348459.437,2,Yes,538378,Retained,Mid
566,Bengaluru,Male,34,4,1301629.682,2,No,272718,Retained,Mid
583,Mumbai,Male,36,8,1239711.219,4,Yes,63652,Retained,Mid
533,Delhi,Male,31,8,0.0,4,No,234904,Retained,Mid
491,Bengaluru,Female,51,4,1658481.886,2,Yes,53382,Retained,Old
522,Mumbai,Male,72,5,1256446.175,4,Yes,391933,Churned,Old
609,Mumbai,Female,54,2,1525294.96,2,No,202348,Churned,Old
448,Mumbai,Female,61,0,1345143.435,5,Yes,168355,Churned,Old
601,Bengaluru,Male,28,5,0.0,2,Yes,157739,Retained,Young
431,Mumbai,Female,31,4,1793559.546,2,No,309092,Churned,Mid
530,Bengaluru,Female,54,1,0.0,2,Yes,185597,Churned,Old
578,Mumbai,Male,24,2,1370922.041,4,No,43379,Churned,Young
467,Bengaluru,Male,36,3,1769366.822,2,Yes,173060,Retained,Mid
518,Mumbai,Male,42,8,2168396.205,2,Yes,420662,Retained,Mid
541,Bengaluru,Female,36,2,1225546.45,2,Yes,437938,Retained,Mid
565,Bengaluru,Female,45,4,867593.4503,2,Yes,69613,Retained,Mid
552,Mumbai,Male,32,1,1861131.6,4,No,44238,Retained,Mid
634,Delhi,Male,38,4,0.0,4,No,305976,Retained,Mid
648,Delhi,Female,35,4,1248988.631,4,No,322843,Retained,Mid
528,Bengaluru,Male,48,2,1624177.387,2,Yes,193225,Retained,Mid
677,Mumbai,Male,47,8,1326562.151,4,Yes,368889,Retained,Mid
517,Delhi,Female,44,0,1256640.453,2,No,433839,Retained,Mid
506,Delhi,Male,41,0,1347603.53,4,Yes,304616,Churned,Mid
574,Bengaluru,Female,44,1,2765917.32,2,No,292200,Retained,Mid
646,Bengaluru,Female,56,5,0.0,4,Yes,535161,Retained,Old
529,Delhi,Female,98,0,0.0,2,Yes,480515,Retained,Old
424,Bengaluru,Male,45,5,0.0,4,No,75004,Retained,Mid
405,Delhi,Female,53,2,1548464.933,2,No,218342,Retained,Old
642,Bengaluru,Female,34,4,2503811.678,2,Yes,473535,Retained,Mid
473,Bengaluru,Female,98,4,0.0,4,Yes,541288,Retained,Old
373,Mumbai,Female,39,8,1985106.747,4,Yes,9525,Retained,Mid
566,Delhi,Male,34,7,0.0,4,No,360685,Retained,Mid
399,Mumbai,Male,48,0,1860821.37,2,Yes,482908,Retained,Mid
553,Bengaluru,Female,79,5,0.0,4,Yes,211877,Retained,Old
339,Delhi,Female,39,7,0.0,2,No,327994,Retained,Mid
418,Bengaluru,Female,39,3,1544827.737,2,Yes,27423,Retained,Mid
642,Mumbai,Female,64,3,1279151.693,2,Yes,203476,Retained,Old
664,Delhi,Female,91,5,2074853.983,2,Yes,199500,Retained,Old
514,Bengaluru,Female,53,3,1328417.721,2,Yes,508700,Retained,Old
537,Mumbai,Female,24,4,977130.0129,2,Yes,196277,Retained,Young
533,Bengaluru,Male,64,3,0.0,4,No,43293,Retained,Old
641,Bengaluru,Male,45,3,1782917.331,2,No,309838,Retained,Mid
483,Bengaluru,Female,34,8,0.0,4,No,56146,Retained,Mid
437,Delhi,Female,50,1,2787298.813,2,No,348384,Retained,Mid
457,Bengaluru,Male,28,8,1791457.646,2,Yes,419416,Churned,Young
644,Delhi,Female,26,7,1916494.116,2,Yes,357930,Retained,Young
500,Mumbai,Female,51,7,1879457.956,2,Yes,456427,Retained,Old
531,Bengaluru,Female,56,0,1520401.111,2,Yes,214393,Churned,Old
586,Bengaluru,Female,27,8,514655.2654,4,Yes,124683,Retained,Young
552,Bengaluru,Male,34,1,0.0,4,No,357403,Retained,Mid
533,Delhi,Female,44,3,3985304.216,5,No,222075,Churned,Mid
529,Bengaluru,Male,85,6,1901964.956,2,Yes,88429,Churned,Old
655,Mumbai,Male,36,3,1294844.83,4,No,91322,Retained,Mid
546,Mumbai,Male,38,5,334065.5414,4,No,429928,Retained,Mid
515,Bengaluru,Male,50,1,0.0,4,Yes,155803,Retained,Mid
592,Delhi,Male,51,7,1668418.097,2,No,380905,Retained,Old
531,Delhi,Male,41,1,0.0,4,Yes,52887,Retained,Mid
597,Bengaluru,Female,32,3,0.0,4,Yes,294917,Retained,Mid
469,Bengaluru,Female,41,5,0.0,4,Yes,132373,Retained,Mid
530,Bengaluru,Female,38,3,0.0,4,Yes,289326,Retained,Mid
603,Bengaluru,Male,20,8,0.0,4,No,381549,Retained,Young
475,Delhi,Female,41,4,941554.3313,4,No,227566,Retained,Mid
513,Delhi,Female,39,1,0.0,4,No,511874,Retained,Mid
509,Bengaluru,Male,65,0,0.0,4,Yes,88112,Churned,Old
584,Bengaluru,Female,59,8,0.0,4,Yes,197558,Retained,Old
361,Bengaluru,Male,69,3,1841599.269,2,Yes,192327,Churned,Old
585,Delhi,Female,47,4,1668021.352,2,Yes,482462,Retained,Mid
555,Delhi,Female,56,6,1661953.817,2,Yes,171556,Retained,Old
395,Delhi,Male,32,6,0.0,2,Yes,293348,Retained,Mid
600,Mumbai,Male,47,5,1444543.946,4,Yes,533983,Churned,Mid
504,Mumbai,Male,34,2,568762.106,4,No,5979,Retained,Mid
585,Bengaluru,Female,41,3,2138382.582,2,Yes,547533,Retained,Mid
692,Delhi,Male,48,3,1204507.655,4,Yes,195020,Retained,Mid
405,Bengaluru,Male,34,8,0.0,4,Yes,38064,Retained,Mid
580,Bengaluru,Female,41,7,1761508.568,2,Yes,392525,Retained,Mid
532,Bengaluru,Female,57,8,0.0,4,Yes,467093,Retained,Old
527,Delhi,Female,35,8,915914.911,2,Yes,352318,Retained,Mid
635,Bengaluru,Female,35,5,1990864.717,2,Yes,109777,Retained,Mid
424,Delhi,Male,45,3,1978571.684,2,No,199991,Retained,Mid
475,Delhi,Male,59,2,3224005.615,2,Yes,205930,Churned,Old
553,Bengaluru,Female,38,8,0.0,4,Yes,262166,Retained,Mid
533,Bengaluru,Male,35,2,0.0,2,Yes,194659,Retained,Mid
564,Mumbai,Male,42,5,1141509.004,2,Yes,104652,Retained,Mid
603,Mumbai,Male,42,7,2418140.956,4,No,300953,Retained,Mid
499,Bengaluru,Male,20,6,1294277.566,2,Yes,100170,Retained,Young
370,Bengaluru,Female,47,1,0.0,5,No,356112,Retained,Mid
461,Bengaluru,Female,50,3,1332361.73,2,Yes,431487,Retained,Mid
453,Bengaluru,Male,57,2,1865243.482,2,Yes,138064,Retained,Old
465,Bengaluru,Male,36,1,0.0,4,Yes,281521,Retained,Mid
402,Delhi,Female,44,6,0.0,4,Yes,16998,Retained,Mid
479,Bengaluru,Male,38,3,1540630.672,2,Yes,360918,Retained,Mid
401,Delhi,Male,59,6,0.0,4,Yes,133006,Retained,Old
456,Bengaluru,Female,62,3,0.0,4,Yes,231604,Retained,Old
402,Mumbai,Male,44,6,2493808.835,2,Yes,109825,Retained,Mid
611,Mumbai,Male,64,6,2007892.141,2,Yes,401144,Churned,Old
592,Mumbai,Male,35,8,1657607.715,4,Yes,418219,Retained,Mid
545,Bengaluru,Female,36,1,0.0,4,Yes,236758,Retained,Mid
571,Delhi,Male,27,4,1784293.661,2,No,163699,Retained,Young
426,Mumbai,Male,45,1,1934666.674,2,Yes,325251,Churned,Mid
495,Mumbai,Female,23,7,2923944.179,4,Yes,318162,Retained,Young
615,Bengaluru,Female,82,3,0.0,2,Yes,30684,Churned,Old
483,Bengaluru,Female,47,8,1567869.648,4,No,522988,Retained,Mid
451,Bengaluru,Male,39,8,829103.3327,4,No,520995,Retained,Mid
692,Delhi,Male,67,6,694109.1938,4,No,500387,Churned,Old
528,Mumbai,Female,96,8,1475893.45,4,No,293508,Retained,Old
558,Mumbai,Female,45,3,1688944.973,4,Yes,282808,Retained,Mid
448,Delhi,Female,61,1,2055669.253,4,Yes,371953,Retained,Old
574,Bengaluru,Male,45,4,2030924.709,4,Yes,263232,Retained,Mid
692,Bengaluru,Male,32,3,0.0,4,Yes,319720,Retained,Mid
430,Bengaluru,Male,27,8,1237949.035,4,No,457005,Retained,Young
431,Bengaluru,Female,56,7,0.0,2,No,346623,Churned,Old
612,Delhi,Female,59,4,1462859.587,2,Yes,429109,Churned,Old
527,Delhi,Male,85,1,1069565.16,2,Yes,114526,Retained,Old
575,Bengaluru,Male,53,5,0.0,4,Yes,527535,Retained,Old
585,Delhi,Male,39,7,0.0,2,Yes,452519,Retained,Mid
533,Delhi,Male,72,4,0.0,4,Yes,114478,Retained,Old
533,Mumbai,Male,80,2,2662999.16,4,Yes,441709,Retained,Old
491,Mumbai,Male,39,8,1964786.107,2,Yes,447092,Retained,Mid
418,Delhi,Female,100,3,1188194.572,2,Yes,222616,Retained,Old
471,Mumbai,Male,50,3,1824552.203,4,Yes,234049,Retained,Mid
482,Bengaluru,Female,79,8,0.0,7,Yes,37301,Churned,Old
492,Delhi,Female,23,8,1603930.851,2,Yes,19912,Retained,Young
473,Bengaluru,Female,30,3,1274235.739,2,Yes,82025,Retained,Young
536,Bengaluru,Female,31,5,1580784.703,2,Yes,156093,Churned,Mid
544,Bengaluru,Male,31,6,1971595.015,2,No,137675,Retained,Mid
474,Bengaluru,Female,45,1,1683409.816,4,Yes,200303,Retained,Mid
496,Delhi,Male,42,8,1873040.519,4,Yes,354984,Retained,Mid
517,Bengaluru,Female,31,1,0.0,2,No,68128,Retained,Mid
344,Bengaluru,Male,36,2,0.0,4,Yes,281259,Retained,Mid
510,Bengaluru,Male,70,2,2210527.313,2,Yes,275864,Churned,Old
457,Bengaluru,Female,42,2,0.0,2,No,143911,Churned,Mid
578,Bengaluru,Male,42,4,0.0,4,Yes,316187,Retained,Mid
573,Bengaluru,Female,53,3,0.0,4,No,418880,Retained,Old
589,Mumbai,Female,48,2,1659639.741,4,No,546997,Retained,Mid
578,Delhi,Male,64,4,1106921.774,2,No,387415,Churned,Old
449,Mumbai,Female,44,8,1733881.677,4,Yes,127573,Retained,Mid
445,Bengaluru,Male,44,4,2357593.254,2,No,436203,Retained,Mid
620,Bengaluru,Female,41,4,1520258.275,2,Yes,116974,Retained,Mid
550,Bengaluru,Male,61,1,0.0,2,Yes,217386,Churned,Old
443,Bengaluru,Male,35,8,1376105.079,2,Yes,39891,Retained,Mid
661,Delhi,Male,24,1,1088824.881,2,No,228084,Retained,Young
563,Bengaluru,Female,47,5,2284051.114,2,No,247748,Retained,Mid
545,Bengaluru,Female,41,3,0.0,2,Yes,385644,Churned,Mid
533,Bengaluru,Male,45,5,1121914.927,4,Yes,408095,Retained,Mid
553,Bengaluru,Female,38,6,2229905.857,2,Yes,333998,Retained,Mid
423,Mumbai,Male,23,3,1462244.336,4,Yes,102957,Retained,Young
472,Mumbai,Male,41,5,1960646.991,4,Yes,465672,Churned,Mid
629,Mumbai,Female,38,8,1644257.096,2,No,100890,Retained,Mid
626,Mumbai,Female,38,6,1447172.147,2,No,158478,Churned,Mid
502,Bengaluru,Male,38,0,1716409.891,4,Yes,502018,Retained,Mid
405,Bengaluru,Female,36,1,2931596.77,2,Yes,190869,Retained,Mid
553,Bengaluru,Male,24,5,1444676.122,4,No,371983,Retained,Young
594,Bengaluru,Male,48,4,2357691.124,2,Yes,351376,Retained,Mid
544,Delhi,Female,44,1,2004887.442,2,Yes,190063,Retained,Mid
579,Bengaluru,Male,26,6,0.0,5,Yes,26520,Retained,Young
526,Bengaluru,Female,41,5,1601725.035,2,Yes,242425,Retained,Mid
444,Delhi,Female,41,7,803646.5468,4,Yes,245455,Churned,Mid
593,Bengaluru,Male,41,7,1349964.291,2,No,332373,Retained,Mid
429,Bengaluru,Female,35,0,0.0,2,Yes,300078,Retained,Mid
600,Mumbai,Female,51,7,1148535.486,2,No,27974,Retained,Old
350,Bengaluru,Female,34,4,0.0,2,Yes,262080,Retained,Mid
639,Bengaluru,Male,41,4,1788048.422,2,No,522288,Retained,Mid
514,Delhi,Female,23,3,0.0,4,Yes,37847,Retained,Young
573,Delhi,Female,59,7,2365968.278,2,Yes,475358,Retained,Old
557,Mumbai,Male,56,3,1251864.605,4,Yes,422312,Retained,Old
498,Mumbai,Female,50,4,1900202.322,2,Yes,117866,Retained,Mid
468,Bengaluru,Female,31,4,1557990.653,4,Yes,138003,Retained,Mid
569,Mumbai,Male,48,1,2970203.734,4,Yes,257935,Retained,Mid
592,Bengaluru,Female,30,4,0.0,4,No,53847,Retained,Young
444,Mumbai,Female,42,8,1140411.862,4,No,287510,Retained,Mid
558,Bengaluru,Male,48,8,0.0,2,Yes,364636,Retained,Mid
553,Delhi,Male,30,8,0.0,4,No,169218,Retained,Young
692,Delhi,Male,54,4,1434865.922,4,Yes,298887,Retained,Old
599,Delhi,Male,27,4,1795787.939,2,Yes,453970,Retained,Young
573,Mumbai,Male,39,3,2116639.16,4,Yes,110310,Retained,Mid
616,Mumbai,Male,38,8,1234602.717,4,No,512383,Retained,Mid
471,Bengaluru,Female,39,1,0.0,4,Yes,12221,Retained,Mid
546,Bengaluru,Male,38,4,2306820.881,2,Yes,303434,Retained,Mid
598,Bengaluru,Female,48,6,2586234.985,2,Yes,375854,Retained,Mid
521,Bengaluru,Female,51,6,1736289.289,2,No,190650,Churned,Old
524,Bengaluru,Female,32,4,425988.8061,2,Yes,29513,Retained,Mid
457,Bengaluru,Female,31,8,0.0,2,Yes,70849,Retained,Mid
392,Bengaluru,Male,39,4,2003279.417,4,No,298724,Retained,Mid
568,Delhi,Female,44,8,1127769.895,2,Yes,288308,Retained,Mid
579,Bengaluru,Male,35,1,0.0,4,Yes,345736,Retained,Mid
612,Mumbai,Male,50,3,689131.9485,4,No,383959,Retained,Mid
525,Bengaluru,Male,44,4,1227815.014,4,No,12057,Retained,Mid
553,Bengaluru,Female,28,3,0.0,2,Yes,88920,Retained,Young
518,Delhi,Male,53,0,2177804.437,2,Yes,330025,Retained,Old
512,Mumbai,Female,30,7,1341834.298,2,Yes,327816,Retained,Young
606,Bengaluru,Female,57,4,0.0,4,No,399441,Retained,Old
570,Mumbai,Female,44,3,1617470.553,4,No,142594,Retained,Mid
640,Bengaluru,Male,31,4,0.0,4,Yes,283225,Retained,Mid
578,Bengaluru,Female,47,4,0.0,4,No,446262,Retained,Mid
470,Delhi,Male,30,7,2249382.879,2,Yes,487239,Retained,Young
539,Delhi,Male,48,4,1056394.989,2,Yes,207912,Churned,Mid
548,Bengaluru,Female,64,7,895451.2906,4,Yes,471803,Retained,Old
589,Mumbai,Male,39,0,2439191.675,4,No,458411,Retained,Mid
514,Delhi,Male,35,1,0.0,4,Yes,53498,Retained,Mid
591,Bengaluru,Female,34,8,0.0,4,Yes,290745,Retained,Mid
567,Bengaluru,Female,50,8,1741863.532,4,No,478561,Retained,Mid
510,Mumbai,Female,32,3,1674471.96,4,Yes,110139,Retained,Mid
530,Bengaluru,Male,26,7,0.0,4,Yes,347306,Retained,Young
578,Delhi,Male,34,4,0.0,4,Yes,26198,Retained,Mid
564,Bengaluru,Female,42,1,0.0,4,Yes,227044,Retained,Mid
466,Delhi,Female,48,4,0.0,4,No,39671,Retained,Mid
423,Bengaluru,Female,36,4,2154035.452,4,Yes,455095,Retained,Mid
475,Bengaluru,Male,53,4,1137977.696,4,Yes,291971,Retained,Old
658,Bengaluru,Female,51,2,0.0,4,Yes,364147,Retained,Old
504,Bengaluru,Female,28,1,2121599.486,2,Yes,428497,Retained,Young
525,Bengaluru,Male,41,7,0.0,4,Yes,33143,Churned,Mid
672,Delhi,Male,31,4,1694229.55,2,No,521119,Retained,Mid
531,Bengaluru,Male,42,4,0.0,4,Yes,392875,Retained,Mid
563,Bengaluru,Female,36,8,0.0,2,Yes,310988,Churned,Mid
670,Bengaluru,Female,27,6,1976065.414,2,Yes,60013,Churned,Young
557,Bengaluru,Male,36,1,0.0,5,No,192395,Churned,Mid
437,Mumbai,Male,48,3,1837425.047,2,Yes,292510,Retained,Mid
532,Mumbai,Female,42,4,1399053.896,2,Yes,208029,Retained,Mid
592,Bengaluru,Female,44,1,1460806.145,2,Yes,381000,Retained,Mid
533,Bengaluru,Female,44,4,0.0,4,No,302828,Retained,Mid
587,Mumbai,Female,92,4,1806736.638,2,No,480566,Retained,Old
446,Bengaluru,Male,31,4,0.0,4,No,133357,Retained,Mid
612,Delhi,Male,39,2,0.0,2,Yes,121473,Churned,Mid
642,Bengaluru,Female,28,5,0.0,4,Yes,283858,Retained,Young
412,Delhi,Female,39,5,1365105.536,4,Yes,72110,Retained,Mid
461,Delhi,Female,51,2,1456038.649,4,No,478394,Retained,Old
522,Bengaluru,Male,44,3,0.0,4,Yes,319099,Retained,Mid
567,Bengaluru,Male,61,6,2876400.865,7,No,359148,Churned,Old
420,Delhi,Female,62,4,0.0,2,No,400417,Churned,Old
463,Bengaluru,Female,51,6,0.0,4,Yes,143937,Retained,Old
521,Delhi,Female,82,3,0.0,2,Yes,278542,Retained,Old
446,Bengaluru,Male,30,7,1474264.708,4,Yes,434498,Churned,Young
591,Mumbai,Female,32,6,1094502.462,2,Yes,400439,Retained,Mid
443,Bengaluru,Male,31,1,1503963.11,2,Yes,449710,Retained,Mid
526,Bengaluru,Male,38,3,1717063.791,2,No,357551,Retained,Mid
508,Bengaluru,Female,70,6,1507807.411,2,Yes,260345,Churned,Old
574,Mumbai,Female,35,4,1026061.528,4,Yes,285442,Retained,Mid
554,Mumbai,Female,44,5,2621805.301,4,Yes,157590,Retained,Mid
474,Bengaluru,Female,28,6,0.0,4,Yes,140514,Retained,Young
521,Bengaluru,Female,53,6,1393985.504,2,Yes,184125,Retained,Old
507,Bengaluru,Female,20,8,0.0,4,No,372211,Retained,Young
681,Bengaluru,Female,61,7,1257356.085,2,Yes,139663,Retained,Old
631,Bengaluru,Male,28,4,2082857.34,2,Yes,285250,Retained,Young
549,Delhi,Female,41,8,1303246.442,2,No,63001,Retained,Mid
516,Mumbai,Male,67,3,1425634.078,4,Yes,291369,Churned,Old
608,Mumbai,Male,35,4,723050.0053,4,No,211983,Retained,Mid
600,Bengaluru,Female,17,4,0.0,4,Yes,130962,Retained,Young
645,Mumbai,Male,35,1,1149390.627,2,Yes,378624,Retained,Mid
543,Delhi,Male,41,3,1553323.299,4,Yes,511916,Retained,Mid
533,Delhi,Male,39,1,1306669.406,2,Yes,227134,Retained,Mid
576,Delhi,Female,56,6,741271.988,2,Yes,108783,Retained,Old
457,Mumbai,Male,34,8,1480793.009,2,Yes,297752,Retained,Mid
578,Delhi,Male,32,8,0.0,4,Yes,53428,Retained,Mid
483,Mumbai,Male,31,4,1232278.816,5,Yes,368769,Retained,Mid
555,Bengaluru,Male,36,7,828742.7244,2,Yes,89787,Retained,Mid
657,Mumbai,Male,34,1,1103903.895,4,No,473397,Retained,Mid
518,Delhi,Female,42,7,0.0,2,Yes,509781,Retained,Mid
577,Bengaluru,Male,48,3,2047217.726,4,Yes,196372,Retained,Mid
609,Bengaluru,Female,44,4,1449131.554,2,No,194410,Retained,Mid
597,Bengaluru,Male,69,3,0.0,2,Yes,358386,Churned,Old
593,Bengaluru,Female,53,4,0.0,4,No,25208,Retained,Old
522,Bengaluru,Male,27,4,1074626.261,4,No,77147,Retained,Young
555,Bengaluru,Male,28,1,1172446.946,2,Yes,455211,Retained,Young
668,Bengaluru,Male,47,1,0.0,4,Yes,532277,Retained,Mid
555,Mumbai,Male,39,2,1485492.899,4,Yes,46334,Retained,Mid
594,Mumbai,Male,42,4,1595160.938,2,Yes,324922,Retained,Mid
503,Mumbai,Male,47,1,1750504.847,4,Yes,149310,Retained,Mid
493,Mumbai,Female,44,3,1203749.424,2,No,101524,Retained,Mid
543,Bengaluru,Female,41,8,0.0,4,Yes,109765,Retained,Mid
576,Mumbai,Female,42,7,2101663.653,2,Yes,73736,Retained,Mid
676,Bengaluru,Male,35,2,1971985.073,2,Yes,524024,Retained,Mid
614,Bengaluru,Female,44,2,0.0,4,Yes,495085,Retained,Mid
665,Bengaluru,Female,53,7,0.0,2,No,179465,Churned,Old
431,Bengaluru,Male,51,0,1591197.468,2,Yes,214979,Churned,Old
540,Bengaluru,Male,44,4,819308.4022,4,Yes,423019,Retained,Mid
517,Delhi,Male,39,6,0.0,4,Yes,180697,Retained,Mid
564,Delhi,Female,57,7,1325852.831,2,Yes,219596,Retained,Old
601,Mumbai,Female,35,3,1238809.949,2,Yes,175299,Churned,Mid
447,Mumbai,Male,70,1,1825102.783,4,No,319323,Churned,Old
437,Mumbai,Male,57,4,1597489.076,4,Yes,139408,Retained,Old
396,Mumbai,Male,56,4,1781738.281,4,Yes,121223,Churned,Old
424,Delhi,Male,61,4,945169.8486,4,No,171002,Churned,Old
575,Bengaluru,Male,50,8,0.0,4,Yes,419043,Retained,Mid
473,Mumbai,Male,27,3,1285865.349,2,Yes,505555,Churned,Young
